MLS #,Stat,Closed Date,Sold Pr,Type,Yr Blt,Street #,Str Name,Area,Zip,ASF,# Rms,# Full Baths,# Half Baths,Bsmt Bth,Beds,Bsmt. Beds,Garage Type,# Garage Spaces,# Parking Spaces,,
09700064,CLSD,10/6/2017,640000,2 Stories,1969,331,Powder Horn,62,60062,3437,12,3,1,No,5,0,Attached,2,,,Colonial
09754647,CLSD,1/5/2018,640000,2 Stories,1970,1308,SOUTHWIND,62,60062,3724,13,4,1,Yes,5,1,Attached,3,,,Colonial
09829471,CLSD,7/5/2018,640000,1 Story,1958,3370,SUNSET,62,60062,2021,7,3,0,No,4,0,Attached,2,,,Ranch
09850547,CLSD,5/4/2018,640000,2 Stories,1981,4306,Phyllis,62,60062,2900,12,3,1,Yes,4,1,Attached,2.5,,,Traditional
09977229,CLSD,8/8/2018,640000,2 Stories,1969,4054,Bordeaux,62,60062,2700,10,2,1,Yes,4,1,Attached,2,,,Colonial
09857292,CLSD,6/1/2018,640600,2 Stories,1963,2270,holly,62,60062,2800,11,2,1,No,4,0,Attached,2,,,Colonial
09984121,CLSD,2/4/2019,641250,2 Stories,1989,2110,Pfingsten,62,60062,8269,10,6,2,No,6,0,Attached,3,,,
09641826,CLSD,7/21/2017,642000,1 Story,1978,2415,Hampton,62,60062,2639,9,2,1,No,4,0,Attached,2,,,Ranch
09935271,CLSD,8/8/2018,642000,2 Stories,1970,1762,Birch,62,60062,2700,9,2,1,No,4,0,Attached,2,,,Contemporary
09503950,CLSD,6/5/2017,642500,2 Stories,1956,240,Red Oak,62,60062,4200,10,4,0,No,5,0,Attached,2,,,Traditional
09951607,CLSD,7/18/2018,644000,2 Stories,1970,2053,Clover,62,60062,3092,11,2,2,No,4,0,Attached,2,,,Colonial
09561317,CLSD,4/14/2017,645000,2 Stories,1968,2840,Sugar Pine,62,60062,0,9,2,2,Yes,4,0,Attached,2,,,
09942667,CLSD,6/15/2018,645000,2 Stories,1977,3616,Heritage,62,60062,3350,9,2,2,Yes,4,0,Attached,2,,1509,
09944050,CLSD,8/6/2018,648000,2 Stories,1966,815,Woodbine,62,60062,2434,8,2,1,No,4,0,Attached,2,,,
09568070,CLSD,8/1/2017,650000,2 Stories,1978,2435,Hampton,62,60062,3226,12,2,1,No,5,0,Detached,2,,,Colonial
09806665,CLSD,1/17/2018,650000,2 Stories,1972,3220,Old Mill,62,60062,3100,9,2,1,No,4,0,Attached,2,,,
09816492,CLSD,7/25/2018,650000,2 Stories,1938,1640,Sunset Ridge,62,60062,4222,10,3,2,No,4,0,Attached,2,,,
09863598,CLSD,8/21/2018,650000,2 Stories,1976,2449,Greenview,62,60062,3231,11,2,1,No,4,1,"Attached, Detached",4,,,
09880914,CLSD,6/28/2018,650000,2 Stories,1971,628,Dauphine,62,60062,3481,11,2,1,No,5,1,Attached,2.5,,,Colonial
09886207,CLSD,7/13/2018,650000,2 Stories,1968,1324,Adirondack,62,60062,2906,10,2,1,No,4,0,Attached,2,,,Colonial
09936775,CLSD,7/27/2018,650000,Split Level w/ Sub,1976,2450,Asbury,62,60062,2566,8,2,1,No,4,0,Attached,2,,,Bi-Level
09985451,CLSD,8/22/2018,650000,2 Stories,1969,3931,Brittany,62,60062,2700,11,2,1,No,4,0,Attached,2.5,,,Colonial
10015165,CLSD,11/29/2018,650000,2 Stories,1976,1920,Greenview,62,60062,3121,10,3,1,Yes,4,1,Attached,2,,,Tudor
09625032,CLSD,8/18/2017,651000,2 Stories,1979,4203,Yorkshire,62,60062,3250,12,3,1,Yes,5,1,Attached,3,,,Colonial
09565917,CLSD,5/17/2017,651018,2 Stories,2004,566,Pfingsten,62,60062,3586,8,3,1,No,4,0,Attached,4,,,Colonial
09506089,CLSD,4/24/2017,653000,2 Stories,1983,2050,GREENVIEW,62,60062,2400,12,3,1,Yes,4,1,Attached,2,,,Colonial
09597248,CLSD,6/30/2017,657000,1 Story,1962,2665,Crabtree,62,60062,2100,9,2,0,No,3,1,Attached,2,,,Ranch
09870515,CLSD,5/18/2018,657000,2 Stories,1979,1426,Lori Lyn,62,60062,3431,11,2,2,Yes,4,0,Attached,2,,,Colonial
09950901,CLSD,7/23/2018,660000,2 Stories,1967,1726,Fieldwood,62,60062,3200,8,3,1,Yes,4,0,Attached,2,,,
10001989,CLSD,8/30/2018,660000,2 Stories,1965,2871,Aspen,62,60062,2569,10,2,1,No,4,0,Attached,2.5,,,Colonial
10106769,CLSD,12/28/2018,660000,2 Stories,1961,908,WILDWOOD,62,60062,3194,10,2,1,No,3,0,Attached,2,,,Colonial
09787664,CLSD,1/19/2018,662500,2 Stories,1999,2339,Crabtree,62,60062,2765,14,4,0,Yes,5,1,Attached,2,,,
09490212,CLSD,7/31/2017,665000,2 Stories,1964,2410,White Oak,62,60062,4374,9,3,1,Yes,4,0,Attached,2.1,,,Colonial
09560697,CLSD,6/16/2017,665000,2 Stories,1969,1419,Woodhill,62,60062,3640,9,2,1,No,4,0,Attached,2,,,Colonial
09926664,CLSD,6/11/2018,665000,1 Story,1981,3136,River Falls,62,60062,2800,9,3,1,Yes,2,1,Attached,2,,,Ranch
09972214,CLSD,7/9/2018,665000,2 Stories,1969,4069,Picardy,62,60062,2636,9,2,1,No,4,0,Attached,2,,,Colonial
10037774,CLSD,10/12/2018,665000,2 Stories,1965,1424,Orchard,62,60062,2432,9,2,1,No,4,0,Attached,2,,,Colonial
09403977,CLSD,3/17/2017,670000,2 Stories,1969,1217,Carriage,62,60062,2640,10,3,1,Yes,4,1,Attached,2,,,Colonial
09664395,CLSD,9/20/2017,670000,2 Stories,1966,2521,Maple,62,60062,2800,9,2,1,No,4,0,Attached,2,,,Colonial
09664665,CLSD,8/1/2017,670000,1 Story,1952,907,Wildwood,62,60062,3043,7,2,1,No,3,0,Attached,2,,,Ranch
09896705,CLSD,6/25/2018,670000,2 Stories,1976,2400,Asbury,62,60062,2750,11,3,1,Yes,4,1,Attached,2.5,,,Colonial
09929293,CLSD,6/27/2018,671000,2 Stories,1990,3546,Laburnum,62,60062,3060,7,3,1,Yes,3,0,Attached,2,,,Traditional
09814515,CLSD,3/15/2018,672500,2 Stories,1969,3912,Rutgers,62,60062,2620,10,3,1,Yes,4,1,Attached,2,,,Colonial
09869210,CLSD,6/21/2018,674500,2 Stories,1970,3948,Rutgers,62,60062,3443,11,3,2,Yes,5,0,Attached,2,,,
09508757,CLSD,7/14/2017,675000,2 Stories,1964,2208,Chestnut,62,60062,2240,10,2,1,No,4,0,Attached,2,,,Colonial
09856702,CLSD,4/23/2018,675000,2 Stories,1984,1810,Lincoln,62,60062,2786,9,2,1,No,4,0,Attached,2,,,Colonial
09925280,CLSD,7/3/2018,675000,1 Story,1951,934,Lee,62,60062,2480,7,2,1,No,3,0,Attached,2,,,Ranch
09928379,CLSD,8/24/2018,675000,1 Story,1978,3110,River Falls,62,60062,2378,7,3,1,Yes,2,0,Attached,2,,,Ranch
09973077,CLSD,8/24/2018,675000,2 Stories,1967,1701,Silverpine,62,60062,2900,10,2,1,No,4,0,Attached,2,,,Colonial
09486308,CLSD,6/19/2017,677000,2 Stories,1980,3714,Torrey Pines,62,60062,3216,13,3,1,Yes,5,0,Attached,2,,,Colonial
09608203,CLSD,8/15/2017,677500,2 Stories,1980,275,Oak Knoll,62,60062,3440,13,3,1,Yes,4,0,Attached,2,2,,Colonial
09371152,CLSD,7/7/2017,680000,2 Stories,1968,2845,White Pine,62,60062,3348,12,2,1,No,4,0,Attached,2,,,Colonial
09587385,CLSD,5/30/2017,680000,2 Stories,1975,2143,Valley,62,60062,3509,12,4,1,Yes,4,0,Attached,2,,,Colonial
09888120,CLSD,7/27/2018,680000,2 Stories,1969,3940,Radcliffe,62,60062,3057,9,2,1,No,4,0,Attached,2,,,Tudor
09809121,CLSD,8/1/2018,682500,2 Stories,2007,319,Southgate,62,60062,2800,8,2,1,No,4,0,Attached,2.5,,,
09504968,CLSD,5/8/2017,684000,2 Stories,1986,3585,Dauphine,62,60062,3068,12,3,1,Yes,5,1,Attached,2,,,Tudor
09936897,CLSD,7/9/2018,685650,2 Stories,2005,1059,Shermer,62,60062,3783,7,4,2,No,5,0,Attached,3,,,
09775795,CLSD,12/8/2017,687000,Split Level w/ Sub,1968,902,SUFFIELD,62,60062,3400,10,3,0,Yes,5,0,Attached,2,,,
09654316,CLSD,8/4/2017,687500,2 Stories,1964,2767,Canterbury,62,60062,3088,10,2,1,No,5,0,Attached,2,,,Colonial
09313806,CLSD,5/19/2017,688000,2 Stories,1998,2550,Steven,62,60062,3135,12,3,1,Yes,4,1,Attached,3,,,
09927692,CLSD,6/22/2018,688000,2 Stories,1989,2845,Landwehr,62,60062,4000,15,4,1,Yes,5,1,Attached,3,,,Contemporary
09625789,CLSD,8/21/2017,689000,2 Stories,1984,2237,Maple,62,60062,2643,8,2,1,No,4,0,Attached,2,,,
09641548,CLSD,6/30/2017,690000,2 Stories,1969,3280,Pleasant Run,62,60062,0,13,4,1,Yes,5,0,Attached,3,,,
09652382,CLSD,11/17/2017,690000,2 Stories,1984,3747,Pebble Beach,62,60062,3510,10,2,1,No,5,0,Attached,2,,,Colonial
09871174,CLSD,4/16/2018,690000,2 Stories,1970,4123,Crestwood,62,60062,2800,8,3,1,Yes,4,0,Attached,2,,,
10063667,CLSD,11/2/2018,690000,2 Stories,1989,2982,Techny,62,60062,4512,15,5,1,Yes,4,1,Attached,3,,,
09167128,CLSD,5/4/2017,695000,2 Stories,1975,2432,The Strand,62,60062,3193,9,3,1,No,4,0,Attached,2,,,Colonial
09652389,CLSD,8/31/2017,695000,2 Stories,1984,955,Bermuda Dunes,62,60062,4800,12,4,1,No,5,0,Attached,2,,,Colonial
09484474,CLSD,6/29/2017,696000,2 Stories,1969,3925,Medford,62,60062,3422,11,2,2,No,5,0,Attached,2,,,Colonial
09694051,CLSD,10/5/2017,698000,2 Stories,UNK,1793,Holly,62,60062,3068,11,4,1,Yes,4,0,Attached,2,,,Colonial
09912729,CLSD,7/11/2018,698000,2 Stories,2005,1027,Cedar,62,60062,3492,9,3,2,No,5,0,Attached,2,,,
09477363,CLSD,12/5/2017,700000,2 Stories,1964,906,Holly,62,60062,2938,8,2,1,No,4,0,Attached,2,2,,
09626447,CLSD,4/23/2018,700000,2 Stories,1980,4141,Rutgers,62,60062,2713,12,2,1,No,4,0,Attached,2.5,,,Tudor
09816195,CLSD,3/6/2018,700000,2 Stories,1954,2100,Crabtree,62,60062,2408,11,2,1,No,4,0,Attached,2,,,
09672926,CLSD,10/26/2017,702500,2 Stories,1998,2500,Joshua,62,60062,3515,10,2,1,No,4,0,Attached,3,,,Colonial
09367562,CLSD,4/28/2017,705000,1 Story,1975,3840,Brittany,62,60062,3459,12,2,1,No,4,0,Attached,2,,,Ranch
09665998,CLSD,9/15/2017,705000,2 Stories,1971,4030,Michelline,62,60062,2876,11,2,1,No,4,1,Attached,2,,,Colonial
09508197,CLSD,5/26/2017,710000,2 Stories,1970,1314,Southwind,62,60062,0,10,2,1,No,5,0,Attached,2,,,Colonial
09787972,CLSD,12/6/2017,710000,2 Stories,1970,3832,Charles,62,60062,3016,10,2,1,No,4,0,Attached,2,,,Colonial
09840001,CLSD,3/22/2018,710000,2 Stories,1972,4018,Bordeaux,62,60062,5328,12,6,1,Yes,5,0,Attached,2,,,
09890408,CLSD,5/29/2018,710000,1 Story,1969,4015,MICHELLINE,62,60062,3600,11,3,1,Yes,4,1,Attached,2,,,Ranch
09958162,CLSD,7/18/2018,710000,1.5 Story,1972,3627,Radcliffe,62,60062,3049,12,2,1,No,4,0,Attached,3,,,Contemporary
10007341,CLSD,10/12/2018,710000,2 Stories,1973,3539,Prestwick,62,60062,4078,11,4,1,Yes,4,0,Attached,3,,,Traditional
10034758,CLSD,9/27/2018,710000,2 Stories,1992,1914,Deercrest,62,60062,4440,14,3,2,Yes,4,1,Attached,4.5,,,Contemporary
09409296,CLSD,3/27/2017,712000,2 Stories,2005,1362,Western,62,60062,2505,10,4,1,Yes,4,1,Attached,2,,,Colonial
09569585,CLSD,5/8/2017,712000,2 Stories,1975,2820,Farmington,62,60062,2750,10,3,1,Yes,4,1,Attached,2,,,Colonial
09995620,CLSD,7/26/2018,712500,1 Story,1986,3015,Keystone,62,60062,3000,9,3,0,No,4,0,Attached,2,,,Ranch
09755680,CLSD,12/21/2017,713000,2 Stories,2012,1868,Lincoln,62,60062,2526,11,3,1,Yes,4,1,Attached,2,,,
09648583,CLSD,8/31/2017,715000,2 Stories,1955,1179,Cedar,62,60062,2896,9,3,0,No,5,0,Attached,2,,,Farmhouse
09653109,CLSD,8/2/2017,715000,2 Stories,1976,3338,Lake Knoll,62,60062,3767,13,3,1,Yes,4,1,Attached,2,,,Colonial
09779524,CLSD,12/28/2017,715000,Split Level w/ Sub,1960,837,Cedar,62,60062,2700,10,3,1,No,5,0,Attached,2.5,,,Tri-Level
09605426,CLSD,9/28/2017,717500,2 Stories,1980,2830,Keystone,62,60062,3367,11,3,1,No,5,0,Attached,3,,,Cape Cod
09598985,CLSD,6/26/2017,720000,2 Stories,1998,2590,Audrey,62,60062,0,10,3,1,No,4,0,Attached,2,,,Colonial
09654456,CLSD,8/11/2017,720000,2 Stories,1998,2801,Canterbury,62,60062,2954,11,2,1,No,4,0,Attached,3,,,Contemporary
09754712,CLSD,12/15/2017,720000,2 Stories,1984,3630,Pebble Beach,62,60062,3526,10,2,1,No,5,0,Attached,2,,,Colonial
09941310,CLSD,7/18/2018,720000,2 Stories,2006,1495,Sanders,62,60062,4000,11,4,0,No,5,0,Attached,3,,,Colonial
09980884,CLSD,10/15/2018,721000,2 Stories,1998,2567,Steven,62,60062,3135,9,2,1,No,4,0,Attached,3,,,Colonial
09573564,CLSD,6/29/2017,722500,2 Stories,1995,2573,Stowe,62,60062,3511,7,3,0,No,3,0,Attached,2,2,,
09709193,CLSD,11/3/2017,724900,2 Stories,2005,2057,BIG OAK,62,60062,3456,10,3,1,Yes,4,1,Attached,2,,,
09496948,CLSD,4/27/2017,725000,2 Stories,2004,1741,Oakwood,62,60062,4881,16,5,1,Yes,5,0,Attached,3,,,Contemporary
09730190,CLSD,12/28/2017,725000,2 Stories,1973,3330,Old Mill,62,60062,3772,12,3,1,Yes,5,0,Attached,2,2,,Colonial
09779490,CLSD,7/13/2018,725000,2 Stories,1965,2207,Walters,62,60062,0,11,3,0,No,4,0,Attached,2.5,,,Bi-Level
09993487,CLSD,2/4/2019,725000,2 Stories,1969,2267,Southbridge,62,60062,2271,11,2,1,No,4,1,Attached,2,,,Colonial
09799935,CLSD,6/1/2018,727000,2 Stories,1973,3415,LAKE KNOLL,62,60062,5240,12,5,1,Yes,5,0,Attached,2.5,,,French Provincial
09816886,CLSD,4/11/2018,728700,2 Stories,2006,1091,Pfingsten,62,60062,4500,14,5,1,Yes,4,1,Attached,4,,,
09276374,CLSD,7/7/2017,730000,2 Stories,2001,2436,Oak,62,60062,3053,9,3,1,No,4,0,Attached,2,,,
09494238,CLSD,5/18/2017,730000,2 Stories,1967,2602,Farnsworth,62,60062,2895,8,2,1,No,4,0,Attached,2,,,Colonial
09729397,CLSD,3/30/2018,730000,2 Stories,1966,2460,Crabtree,62,60062,3198,10,3,1,No,5,0,Attached,2,,,Colonial
09942617,CLSD,9/7/2018,730000,2 Stories,1969,1843,Ellendale,62,60062,3087,11,3,1,Yes,4,0,Attached,2,,,Colonial
10021123,CLSD,12/20/2018,730000,1 Story,1976,1644,Sunset Ridge,62,60062,3050,11,3,1,No,4,0,Attached,2,,,Ranch
09927367,CLSD,7/17/2018,734900,2 Stories,1952,1161,Walnut,62,60062,3795,12,3,0,No,5,0,Attached,1,,,
09902189,CLSD,6/15/2018,735000,2 Stories,1972,2901,Canterbury,62,60062,3100,8,3,1,No,4,0,Attached,2,,,Colonial
09910170,CLSD,7/13/2018,735000,2 Stories,1963,257,Summerfield,62,60062,2566,10,2,1,No,4,0,Attached,2,,,
09837109,CLSD,7/20/2018,737500,2 Stories,1999,1946,Jessica,62,60062,3994,13,4,1,Yes,4,1,Attached,3,,,
09840699,CLSD,4/20/2018,739000,2 Stories,1972,2179,Post,62,60062,4700,14,5,1,Yes,7,0,Attached,2,,,
09853124,CLSD,9/21/2018,739000,2 Stories,1989,1447,Kingsport,62,60062,3200,12,3,1,Yes,4,0,Attached,2,,,Georgian
09878079,CLSD,5/11/2018,739000,2 Stories,1968,1043,White Mountain,62,60062,3102,11,2,1,No,4,0,Attached,2,,,Colonial
09770331,CLSD,12/18/2017,740000,2 Stories,1997,2548,Joshua,62,60062,3309,12,3,1,Yes,4,2,Attached,3,,,Contemporary
09929514,CLSD,7/12/2018,742500,2 Stories,1961,908,WILDWOOD,62,60062,3194,10,2,1,No,3,0,Attached,2,,,Colonial
09565155,CLSD,5/1/2017,745000,2 Stories,1967,947,SUFFIELD,62,60062,0,8,3,1,No,4,0,Attached,2,,,Colonial
09906916,CLSD,7/10/2018,745000,2 Stories,1968,915,Dorset,62,60062,3422,10,4,1,Yes,5,0,Attached,2,,,
09897859,CLSD,5/4/2018,749000,2 Stories,1968,3849,Brittany,62,60062,2636,12,2,1,No,4,0,Attached,2,,,Colonial
09498547,CLSD,6/30/2017,750000,2 Stories,1968,2136,Glendale,62,60062,2924,10,2,1,No,4,0,Attached,2,,,Colonial
09510858,CLSD,5/22/2017,750000,1 Story,1980,2030,Mallard,62,60062,4010,9,2,0,No,5,0,Attached,2,,,
09644419,CLSD,8/8/2017,750000,2 Stories,1998,2585,ANNE,62,60062,2936,11,2,1,No,5,0,Attached,2,,,Colonial
09749578,CLSD,5/24/2018,750000,2 Stories,1995,2584,Chedworth,62,60062,3727,8,2,1,No,3,0,Attached,2,2,880,
09987156,CLSD,10/10/2018,750000,2 Stories,2008,1001,Dell,62,60062,3424,13,4,1,Yes,4,1,Attached,2,,,Colonial
09982729,CLSD,8/2/2018,751000,2 Stories,2001,3856,Maple,62,60062,4744,13,4,1,Yes,5,0,Attached,3,,,
09850405,CLSD,5/22/2018,752500,2 Stories,1968,2400,Partridge,62,60062,3211,10,2,1,No,4,0,Attached,2,,,Colonial
09646084,CLSD,9/1/2017,755000,2 Stories,1980,2904,Crabtree,62,60062,3295,11,3,1,No,5,0,Attached,2,,,Colonial
09618173,CLSD,10/26/2017,758000,2 Stories,1928,14,Timber,62,60062,3145,10,4,1,Yes,4,0,Attached,2,,,Colonial
09982680,CLSD,9/4/2018,759000,2 Stories,1967,1819,Fieldwood,62,60062,2700,10,2,1,No,4,0,Attached,2,,1071,Colonial
09295312,CLSD,5/16/2017,760000,2 Stories,1994,1626,Dunhill,62,60062,0,10,3,1,Yes,4,2,Attached,3,,,Traditional
09732233,CLSD,11/28/2017,760000,2 Stories,2008,2026,Maple,62,60062,3800,12,4,1,Yes,6,0,Attached,2,,,Colonial
09652501,CLSD,8/7/2017,765000,2 Stories,1942,1306,Ridgewood,62,60062,2684,12,3,1,No,3,0,Attached,3,,,Cape Cod
09664152,CLSD,10/16/2017,765000,2 Stories,2005,2410,Illinois,62,60062,2646,11,3,1,Yes,4,0,Attached,2,,,Colonial
09885656,CLSD,5/18/2018,765000,2 Stories,1968,1145,Cayuga,62,60062,3246,10,2,1,No,4,0,Attached,2,,,Colonial
09736092,CLSD,3/23/2018,766500,2 Stories,2004,3650,Whirlaway,62,60062,6398,13,4,1,No,7,0,Attached,3,,,Contemporary
09988078,CLSD,8/2/2018,769000,3 Stories,1986,1838,Kiest,62,60062,4635,10,3,1,No,4,0,Detached,2,,970,Traditional
09663286,CLSD,5/1/2018,769080,1 Story,2017,835,Timbers Edge,62,60062,2053,5,2,0,No,2,0,Attached,2,,,
09940718,CLSD,6/8/2018,770000,1 Story,1981,3130,River Falls,62,60062,3049,10,3,0,No,4,0,Attached,2,,,Ranch
09957960,CLSD,9/14/2018,770000,2 Stories,1968,3828,Rutgers,62,60062,3422,10,3,1,No,4,0,Attached,2,,,Colonial
09788114,CLSD,6/14/2018,775000,2 Stories,1984,3601,Pebble Beach,62,60062,0,12,3,1,Yes,4,1,Attached,2.5,,,Colonial
10120171,CLSD,10/24/2018,777500,1.5 Story,1970,1309,Eastwood,62,60062,2412,9,2,1,No,4,0,Attached,2,,,Cape Cod
09666263,CLSD,9/13/2017,779000,1 Story,1992,1317,ESKIN,62,60062,3157,10,4,1,Yes,4,0,Attached,2,,,Ranch
09619131,CLSD,9/29/2017,780000,2 Stories,1969,2139,Evert,62,60062,2592,11,2,1,No,4,1,Attached,2.5,,1404,Colonial
09685016,CLSD,6/28/2018,782035,1 Story,2017,836,Timbers Edge,62,60062,1860,5,2,0,No,3,0,Attached,2,,,
09011693,CLSD,6/26/2017,782500,2 Stories,1998,2527,Melanie,62,60062,0,13,3,2,Yes,4,0,Attached,3,,,Colonial
09375287,CLSD,11/15/2017,787000,2 Stories,2001,835,Turnberry,62,60062,3043,7,2,1,No,3,0,Attached,2,,,
09600675,CLSD,7/14/2017,787000,2 Stories,1999,3286,Highland,62,60062,3451,11,3,1,Yes,4,0,Attached,3,,1354,
09912124,CLSD,7/20/2018,787500,1 Story,1978,2511,Queens,62,60062,3200,12,3,1,Yes,4,1,Attached,2,,,Ranch
10155205,CLSD,2/1/2019,787500,2 Stories,1942,835,Shermer,62,60062,4022,12,3,1,No,4,0,Attached,2,,,Cape Cod
09506513,CLSD,3/20/2017,790000,2 Stories,2004,1660,Central,62,60062,3400,13,4,1,Yes,5,0,Attached,3,,,Colonial
09654054,CLSD,7/31/2017,790000,2 Stories,1989,1422,Kingsport,62,60062,4043,10,3,1,No,5,0,Attached,3,,,
09559926,CLSD,7/10/2017,792000,3 Stories,1930,1440,Woodhill,62,60062,3658,10,2,1,No,5,0,Attached,2,,,English
09648873,CLSD,8/18/2017,792500,2 Stories,1967,2126,Glendale,62,60062,2890,10,2,1,No,4,0,Attached,2,,,Colonial
09587177,CLSD,5/31/2017,795000,2 Stories,1967,2071,Glendale,62,60062,2764,12,2,1,No,5,0,Attached,2,,,Colonial
09709610,CLSD,10/16/2017,795000,2 Stories,1984,3621,Torrey Pines,62,60062,4862,15,5,1,Yes,5,0,Attached,3,3,,Contemporary
09577418,CLSD,6/19/2017,799999,2 Stories,1967,1225,Crestwood,62,60062,3106,9,2,1,No,4,0,Attached,2,,,Colonial
09403586,CLSD,4/6/2017,800000,2 Stories,1968,2047,Butternut,62,60062,3151,12,3,0,No,4,0,Attached,2,,,Colonial
09509472,CLSD,5/1/2017,800000,2 Stories,1982,4355,Lindenwood,62,60062,3164,10,2,1,No,5,0,Attached,2.5,,,Colonial
09611103,CLSD,5/30/2017,800000,2 Stories,1977,2755,Quail,62,60062,3422,10,3,1,No,4,0,Attached,2,,,Colonial
10051896,CLSD,2/5/2019,805000,2 Stories,1996,2345,Walters,62,60062,4500,12,5,0,Yes,5,1,Attached,3,,,Colonial
09934789,CLSD,8/10/2018,806000,2 Stories,2005,1356,Western,62,60062,0,11,3,1,Yes,4,1,Attached,2,,,Traditional
09593852,CLSD,6/29/2017,810000,2 Stories,1996,2660,Maple,62,60062,4900,10,2,1,No,3,0,Attached,2,,,Colonial
09792017,CLSD,2/28/2018,810000,2 Stories,2017,850,Keystone,62,60062,2593,10,2,1,Yes,4,1,Attached,2,,,
09944337,CLSD,7/27/2018,810000,2 Stories,1965,1020,Woodbine,62,60062,2700,10,2,2,Yes,4,0,Attached,2,,,Colonial
09994256,CLSD,10/1/2018,810000,2 Stories,2001,865,COUNTRY CLUB,62,60062,3043,8,2,1,No,3,0,Attached,2,,,
10098702,CLSD,2/15/2019,818000,2 Stories,1992,3160,Donovan Glen,62,60062,4484,12,4,1,Yes,4,0,Attached,3,4,,
08866215,CLSD,3/6/2017,820000,2 Stories,2008,500,Pfingsten,62,60062,4818,9,5,0,Yes,5,0,Attached,3,,,
09605249,CLSD,7/31/2017,820000,2 Stories,1991,3716,Heritage,62,60062,4930,11,4,1,No,5,0,Attached,3,,,
09620830,CLSD,8/9/2017,823000,2 Stories,1977,2510,Greenview,62,60062,2961,12,3,1,Yes,5,1,Attached,2,2,,Colonial
09646263,CLSD,11/28/2017,825000,2 Stories,1947,1241,THORNAPPLE,62,60062,0,10,2,1,No,4,0,Attached,2,,,Cape Cod
09933565,CLSD,11/14/2018,825000,2 Stories,2001,2041,Royal Ridge,62,60062,3043,8,2,1,No,3,0,Attached,2,,,
09942357,CLSD,6/21/2018,825000,2 Stories,1937,1708,Chapel,62,60062,2581,10,3,1,Yes,4,0,Attached,1.5,,,Colonial
09513390,CLSD,6/27/2017,825900,2 Stories,1984,915,Bermuda Dunes,62,60062,3826,11,3,1,No,4,0,Attached,2,,,Contemporary
10128756,CLSD,1/31/2019,835000,2 Stories,1951,1700,HAPP,62,60062,3200,9,3,0,No,4,0,Attached,3,,,
09733652,CLSD,11/30/2017,840000,2 Stories,2008,1900,Big Oak,62,60062,4000,12,5,1,Yes,4,1,Attached,2,,,
09838092,CLSD,6/15/2018,840000,1 Story,1966,1058,Adelaide,62,60062,3430,11,2,1,No,5,0,Attached,2,,,
09878542,CLSD,7/9/2018,840000,2 Stories,2010,1955,Lincoln,62,60062,3000,11,4,1,Yes,4,1,Attached,2,,,
09563566,CLSD,10/31/2017,841137,1 Story,2017,819,Timbers Edge,62,60062,3043,7,2,1,No,3,0,Attached,2,,,
09504280,CLSD,4/28/2017,842500,2 Stories,1985,3629,Indian Wells,62,60062,4514,13,5,1,Yes,4,1,Attached,2,,,
10082268,CLSD,11/9/2018,848000,2 Stories,2001,2941,Keystone,62,60062,5549,9,4,1,Yes,5,0,Attached,3,,,
09898711,CLSD,7/2/2018,851000,2 Stories,1996,1836,Trails Edge,62,60062,3391,12,4,1,Yes,5,0,Attached,3,,,
09652833,CLSD,9/19/2017,852500,2 Stories,1967,1301,Crestwood,62,60062,3972,11,2,1,No,4,0,Attached,2.5,,,Colonial
09663288,CLSD,7/3/2018,858710,1 Story,2017,830,Timbers Edge,62,60062,2053,5,2,0,No,2,0,Attached,2,,,
09639455,CLSD,11/14/2017,860000,2 Stories,1971,3750,Bordeaux,62,60062,4100,15,3,2,Yes,5,0,Attached,2.5,,,Georgian
10059571,CLSD,11/7/2018,860000,2 Stories,2001,2324,Scott,62,60062,5964,14,4,1,Yes,5,1,Attached,3,,,
09586502,CLSD,8/15/2017,862500,2 Stories,2017,1954,Kiest,62,60062,2571,10,3,1,Yes,4,1,Attached,2,,,
09576642,CLSD,7/26/2017,867500,2 Stories,2001,2056,Meadowview,62,60062,3200,8,3,1,No,3,0,Attached,2,,,
09993546,CLSD,9/28/2018,868500,2 Stories,1965,2530,Peachtree,62,60062,3100,10,2,2,No,5,0,Attached,2,,,Cape Cod
09663290,CLSD,5/11/2018,869265,2 Stories,2017,837,Timbers Edge,62,60062,3100,9,3,1,No,4,0,Attached,2,,,
09853284,CLSD,6/22/2018,872000,2 Stories,1985,3617,Indian Wells,62,60062,4500,15,4,1,Yes,5,0,Attached,2,,,Colonial
09697815,CLSD,11/15/2017,875000,2 Stories,1998,3815,Crestwood,62,60062,3769,14,5,0,Yes,4,2,Attached,3,,,Contemporary
09993312,CLSD,10/31/2018,875000,2 Stories,1999,3222,Lakeside,62,60062,4057,12,4,1,Yes,4,1,Attached,3,,,
09884840,CLSD,7/20/2018,880000,2 Stories,2006,1841,Central,62,60062,4171,12,5,1,Yes,5,0,Attached,3,,,French Provincial
09488359,CLSD,10/25/2017,882835,1 Story,2017,827,Timbers Edge,62,60062,3043,7,2,1,No,3,0,Attached,2,,,
09335441,CLSD,5/15/2017,890000,2 Stories,2000,3618,Walters,62,60062,6049,12,5,1,No,6,0,Attached,3,,,Colonial
09965746,CLSD,7/17/2018,890000,2 Stories,2018,1370,Westwood,62,60062,3000,9,4,0,Yes,4,1,Detached,2.5,,,Traditional
